OBJECTID,FID_Wuhan,name,FID_t20130101start,T_TargetID,T_UTCTime,t1,t2,OD,T_Longitud,T_Latitude
7525,16,汉阳区,1164,MMC8000GPSANDASYN051113-16907-00000000,1357048120,0,262144,1165,114.272493,30.562058
5339,14,武昌区,1164,MMC8000GPSANDASYN051113-16907-00000000,1357049030,262144,0,1165,114.294855,30.542366
6903,16,汉阳区,1165,MMC8000GPSANDASYN051113-16907-00000000,1357050510,0,262144,1166,114.223345,30.555051
5361,14,武昌区,1165,MMC8000GPSANDASYN051113-16907-00000000,1357051830,262144,0,1166,114.296035,30.542468
483,15,江夏区,1166,MMC8000GPSANDASYN051113-16907-00000000,1357053650,0,262144,1167,114.408103,30.462998
2685,12,洪山区,1166,MMC8000GPSANDASYN051113-16907-00000000,1357055380,262144,0,1167,114.349661,30.512595
649,12,洪山区,1167,MMC8000GPSANDASYN051113-16908-00000000,1356969620,0,262144,1168,114.403093,30.469461
734,12,洪山区,1167,MMC8000GPSANDASYN051113-16908-00000000,1356970170,262144,0,1168,114.413321,30.48075
441,15,江夏区,1168,MMC8000GPSANDASYN051113-16908-00000000,1356970530,0,262144,1169,114.42694,30.461556
815,12,洪山区,1168,MMC8000GPSANDASYN051113-16908-00000000,1356971180,262144,0,1169,114.404428,30.481723
1345,12,洪山区,1169,MMC8000GPSANDASYN051113-16908-00000000,1356971320,0,262144,1170,114.407173,30.491701
652,12,洪山区,1169,MMC8000GPSANDASYN051113-16908-00000000,1356973990,262144,0,1170,114.404056,30.478795
926,12,洪山区,1170,MMC8000GPSANDASYN051113-16908-00000000,1356974190,0,262144,1171,114.429426,30.47923
4120,14,武昌区,1170,MMC8000GPSANDASYN051113-16908-00000000,1356976100,262144,0,1171,114.348256,30.530221
2804,12,洪山区,1171,MMC8000GPSANDASYN051113-16908-00000000,1356976950,0,262144,1172,114.368751,30.511488
2998,12,洪山区,1171,MMC8000GPSANDASYN051113-16908-00000000,1356977250,262144,0,1172,114.363355,30.516465
8659,16,汉阳区,1172,MMC8000GPSANDASYN051113-16908-00000000,1356978810,0,262144,1173,114.195796,30.573575
8263,16,汉阳区,1172,MMC8000GPSANDASYN051113-16908-00000000,1356979040,262144,0,1173,114.197225,30.570255
8274,16,汉阳区,1173,MMC8000GPSANDASYN051113-16908-00000000,1356979830,0,262144,1174,114.19856,30.569976
8037,16,汉阳区,1173,MMC8000GPSANDASYN051113-16908-00000000,1356980010,262144,0,1174,114.205598,30.567948
6429,16,汉阳区,1174,MMC8000GPSANDASYN051113-16908-00000000,1356980440,0,262144,1175,114.238271,30.550996
6526,16,汉阳区,1174,MMC8000GPSANDASYN051113-16908-00000000,1356980810,262144,0,1175,114.260751,30.55254
7022,16,汉阳区,1175,MMC8000GPSANDASYN051113-16908-00000000,1356980980,0,262144,1176,114.275443,30.556178
7083,14,武昌区,1175,MMC8000GPSANDASYN051113-16908-00000000,1356981600,262144,0,1176,114.300135,30.557768
10396,14,武昌区,1176,MMC8000GPSANDASYN051113-16908-00000000,1356982060,0,262144,1177,114.322896,30.587168
12418,19,江岸区,1176,MMC8000GPSANDASYN051113-16908-00000000,1356991850,262144,0,1177,114.297501,30.60389
9517,17,硚口区,1177,MMC8000GPSANDASYN051113-16908-00000000,1356992460,0,262144,1178,114.265703,30.58086
10382,17,硚口区,1177,MMC8000GPSANDASYN051113-16908-00000000,1356992680,262144,0,1178,114.274381,30.586286
13966,19,江岸区,1178,MMC8000GPSANDASYN051113-16908-00000000,1356993070,0,262144,1179,114.288138,30.617181
14477,19,江岸区,1178,MMC8000GPSANDASYN051113-16908-00000000,1356993210,262144,0,1179,114.296336,30.619376
15398,19,江岸区,1179,MMC8000GPSANDASYN051113-16908-00000000,1356993460,0,262144,1180,114.286645,30.628541
13579,19,江岸区,1179,MMC8000GPSANDASYN051113-16908-00000000,1356993850,262144,0,1180,114.296213,30.61292
12786,13,青山区,1180,MMC8000GPSANDASYN051113-16908-00000000,1356994770,0,262144,1181,114.417363,30.609076
14413,13,青山区,1180,MMC8000GPSANDASYN051113-16908-00000000,1356995310,262144,0,1181,114.381725,30.618915
13676,13,青山区,1181,MMC8000GPSANDASYN051113-16908-00000000,1356995530,0,262144,1182,114.395006,30.615236
14887,13,青山区,1181,MMC8000GPSANDASYN051113-16908-00000000,1356995740,262144,0,1182,114.391965,30.62162
6427,14,武昌区,1182,MMC8000GPSANDASYN051113-16908-00000000,1356996580,0,262144,1183,114.333116,30.550956
6266,14,武昌区,1182,MMC8000GPSANDASYN051113-16908-00000000,1356996600,262144,0,1183,114.333116,30.550956
5544,14,武昌区,1183,MMC8000GPSANDASYN051113-16908-00000000,1356997000,0,262144,1184,114.298655,30.542281
7045,14,武昌区,1183,MMC8000GPSANDASYN051113-16908-00000000,1356998080,262144,0,1184,114.29876,30.557541
5242,14,武昌区,1184,MMC8000GPSANDASYN051113-16908-00000000,1356998530,0,262144,1185,114.321181,30.538608
5405,14,武昌区,1184,MMC8000GPSANDASYN051113-16908-00000000,1356999160,262144,0,1185,114.313496,30.542746
9443,17,硚口区,1185,MMC8000GPSANDASYN051113-16908-00000000,1356999890,0,262144,1186,114.252076,30.580305
9990,17,硚口区,1185,MMC8000GPSANDASYN051113-16908-00000000,1357000040,262144,0,1186,114.24716,30.583703
9143,17,硚口区,1186,MMC8000GPSANDASYN051113-16908-00000000,1357000210,0,262144,1187,114.244321,30.57796
9261,17,硚口区,1186,MMC8000GPSANDASYN051113-16908-00000000,1357000260,262144,0,1187,114.244473,30.578436
9803,17,硚口区,1187,MMC8000GPSANDASYN051113-16908-00000000,1357000520,0,262144,1188,114.262908,30.582916
11230,18,江汉区,1187,MMC8000GPSANDASYN051113-16908-00000000,1357001110,262144,0,1188,114.287936,30.592848
13411,18,江汉区,1188,MMC8000GPSANDASYN051113-16908-00000000,1357002190,0,262144,1189,114.265783,30.613278
13787,18,江汉区,1188,MMC8000GPSANDASYN051113-16908-00000000,1357002280,262144,0,1189,114.268058,30.614131
10180,17,硚口区,1189,MMC8000GPSANDASYN051113-16908-00000000,1357003010,0,262144,1190,114.277475,30.585393
10243,17,硚口区,1189,MMC8000GPSANDASYN051113-16908-00000000,1357003030,262144,0,1190,114.277475,30.585393
15843,19,江岸区,1190,MMC8000GPSANDASYN051113-16908-00000000,1357003610,0,262144,1191,114.317783,30.633973
15721,19,江岸区,1190,MMC8000GPSANDASYN051113-16908-00000000,1357003780,262144,0,1191,114.310436,30.629195
15602,19,江岸区,1191,MMC8000GPSANDASYN051113-16908-00000000,1357004080,0,262144,1192,114.295216,30.630601
15599,19,江岸区,1191,MMC8000GPSANDASYN051113-16908-00000000,1357004190,262144,0,1192,114.285723,30.628231
12621,18,江汉区,1192,MMC8000GPSANDASYN051113-16908-00000000,1357004850,0,262144,1193,114.273716,30.607985
12970,18,江汉区,1192,MMC8000GPSANDASYN051113-16908-00000000,1357004910,262144,0,1193,114.274525,30.60904
15754,18,江汉区,1193,MMC8000GPSANDASYN051113-16908-00000000,1357005630,0,262144,1194,114.25335,30.632618
16176,19,江岸区,1193,MMC8000GPSANDASYN051113-16908-00000000,1357006940,262144,0,1194,114.263663,30.635383
15675,18,江汉区,1194,MMC8000GPSANDASYN051113-16908-00000000,1357007390,0,262144,1195,114.236158,30.631453
15614,18,江汉区,1194,MMC8000GPSANDASYN051113-16908-00000000,1357007530,262144,0,1195,114.233436,30.628393
16122,18,江汉区,1195,MMC8000GPSANDASYN051113-16908-00000000,1357007680,0,262144,1196,114.229768,30.638758
16554,18,江汉区,1195,MMC8000GPSANDASYN051113-16908-00000000,1357007780,262144,0,1196,114.228986,30.641628
17259,18,江汉区,1196,MMC8000GPSANDASYN051113-16908-00000000,1357008450,0,262144,1197,114.218151,30.674015
16902,18,江汉区,1196,MMC8000GPSANDASYN051113-16908-00000000,1357008930,262144,0,1197,114.233876,30.648585
15685,18,江汉区,1197,MMC8000GPSANDASYN051113-16908-00000000,1357009790,0,262144,1198,114.147688,30.631656
15947,18,江汉区,1197,MMC8000GPSANDASYN051113-16908-00000000,1357009970,262144,0,1198,114.145298,30.631488
7973,16,汉阳区,1198,MMC8000GPSANDASYN051113-16908-00000000,1357011030,0,262144,1199,114.169516,30.567195
7964,16,汉阳区,1198,MMC8000GPSANDASYN051113-16908-00000000,1357011040,262144,0,1199,114.169516,30.567195
7488,16,汉阳区,1199,MMC8000GPSANDASYN051113-16908-00000000,1357011280,0,262144,1200,114.150291,30.561515
7438,16,汉阳区,1199,MMC8000GPSANDASYN051113-16908-00000000,1357011300,262144,0,1200,114.150291,30.561515
12811,13,青山区,1200,MMC8000GPSANDASYN051113-16908-00000000,1357014490,0,262144,1201,114.41755,30.609161
13210,13,青山区,1200,MMC8000GPSANDASYN051113-16908-00000000,1357015740,262144,0,1201,114.422326,30.610286
9100,14,武昌区,1201,MMC8000GPSANDASYN051113-16908-00000000,1357016640,0,262144,1202,114.361226,30.577655
9195,14,武昌区,1201,MMC8000GPSANDASYN051113-16908-00000000,1357016800,262144,0,1202,114.361131,30.578088
6987,14,武昌区,1202,MMC8000GPSANDASYN051113-16908-00000000,1357017540,0,262144,1203,114.341868,30.555841
8182,14,武昌区,1202,MMC8000GPSANDASYN051113-16908-00000000,1357018370,262144,0,1203,114.347233,30.569333
11721,14,武昌区,1203,MMC8000GPSANDASYN051113-16908-00000000,1357018930,0,262144,1204,114.356246,30.59863
11498,14,武昌区,1203,MMC8000GPSANDASYN051113-16908-00000000,1357019080,262144,0,1204,114.359321,30.595191
15041,13,青山区,1204,MMC8000GPSANDASYN051113-16908-00000000,1357019760,0,262144,1205,114.37225,30.625086
15267,13,青山区,1204,MMC8000GPSANDASYN051113-16908-00000000,1357019800,262144,0,1205,114.37225,30.625086
13910,13,青山区,1205,MMC8000GPSANDASYN051113-16908-00000000,1357020170,0,262144,1206,114.381643,30.616775
14138,13,青山区,1205,MMC8000GPSANDASYN051113-16908-00000000,1357020180,262144,0,1206,114.381643,30.616775
8417,16,汉阳区,1206,MMC8000GPSANDASYN051113-16908-00000000,1357024130,0,262144,1207,114.204125,30.571526
8652,16,汉阳区,1206,MMC8000GPSANDASYN051113-16908-00000000,1357024260,262144,0,1207,114.204063,30.573658
7329,14,武昌区,1207,MMC8000GPSANDASYN051113-16908-00000000,1357026370,0,262144,1208,114.338993,30.560003
8787,14,武昌区,1207,MMC8000GPSANDASYN051113-16908-00000000,1357026750,262144,0,1208,114.352325,30.574756
12046,14,武昌区,1208,MMC8000GPSANDASYN051113-16908-00000000,1357027140,0,262144,1209,114.33778,30.602223
12455,19,江岸区,1208,MMC8000GPSANDASYN051113-16908-00000000,1357029650,262144,0,1209,114.297781,30.604503
12349,18,江汉区,1209,MMC8000GPSANDASYN051113-16908-00000000,1357030020,0,262144,1210,114.281613,30.605303
12730,19,江岸区,1209,MMC8000GPSANDASYN051113-16908-00000000,1357030160,262144,0,1210,114.285683,30.606925
12084,19,江岸区,1210,MMC8000GPSANDASYN051113-16908-00000000,1357030470,0,262144,1211,114.292825,30.60258
12424,19,江岸区,1210,MMC8000GPSANDASYN051113-16908-00000000,1357030560,262144,0,1211,114.295706,30.604035
14792,19,江岸区,1211,MMC8000GPSANDASYN051113-16908-00000000,1357031050,0,262144,1212,114.29275,30.622755
12715,19,江岸区,1211,MMC8000GPSANDASYN051113-16908-00000000,1357031590,262144,0,1212,114.297848,30.606756
16087,19,江岸区,1212,MMC8000GPSANDASYN051113-16908-00000000,1357032050,0,262144,1213,114.320456,30.637798
16207,19,江岸区,1212,MMC8000GPSANDASYN051113-16908-00000000,1357032100,262144,0,1213,114.319131,30.636013
11965,18,江汉区,1213,MMC8000GPSANDASYN051113-16908-00000000,1357032850,0,262144,1214,114.284388,30.601293
11366,18,江汉区,1213,MMC8000GPSANDASYN051113-16908-00000000,1357033000,262144,0,1214,114.284265,30.593898
9482,17,硚口区,1214,MMC8000GPSANDASYN051113-16908-00000000,1357033430,0,262144,1215,114.273668,30.580586
9485,17,硚口区,1214,MMC8000GPSANDASYN051113-16908-00000000,1357033460,262144,0,1215,114.273825,30.580178
514,15,江夏区,1215,MMC8000GPSANDASYN051113-16908-00000000,1357036460,0,262144,1216,114.409438,30.464335
382,15,江夏区,1215,MMC8000GPSANDASYN051113-16908-00000000,1357036640,262144,0,1216,114.41464,30.464913
258,15,江夏区,1216,MMC8000GPSANDASYN051113-16908-00000000,1357036990,0,262144,1217,114.420265,30.442801
863,12,洪山区,1216,MMC8000GPSANDASYN051113-16908-00000000,1357039220,262144,0,1217,114.336906,30.482561
13186,14,武昌区,1217,MMC8000GPSANDASYN051113-16908-00000000,1357041470,0,262144,1218,114.361625,30.611773
13246,14,武昌区,1217,MMC8000GPSANDASYN051113-16908-00000000,1357041680,262144,0,1218,114.358348,30.61056
15132,19,江岸区,1218,MMC8000GPSANDASYN051113-16908-00000000,1357042810,0,262144,1219,114.300875,30.625851
15152,19,江岸区,1218,MMC8000GPSANDASYN051113-16908-00000000,1357046590,262144,0,1219,114.307308,30.623756
12516,19,江岸区,1219,MMC8000GPSANDASYN051113-16908-00000000,1357046940,0,262144,1220,114.286135,30.606885
1304,12,洪山区,1219,MMC8000GPSANDASYN051113-16932-00000000,1356969760,262144,0,1220,114.33702,30.498871
592,12,洪山区,1220,MMC8000GPSANDASYN051113-16932-00000000,1356970690,0,262144,1221,114.340715,30.46729
3823,12,洪山区,1220,MMC8000GPSANDASYN051113-16932-00000000,1356972090,262144,0,1221,114.35236,30.527615
3289,12,洪山区,1221,MMC8000GPSANDASYN051113-16932-00000000,1356972280,0,262144,1222,114.362483,30.517308
4491,12,洪山区,1221,MMC8000GPSANDASYN051113-16932-00000000,1356972830,262144,0,1222,114.3501,30.53326
8789,14,武昌区,1222,MMC8000GPSANDASYN051113-16932-00000000,1356973740,0,262144,1223,114.351411,30.574565
9001,14,武昌区,1222,MMC8000GPSANDASYN051113-16932-00000000,1356973980,262144,0,1223,114.343658,30.576806
4142,14,武昌区,1223,MMC8000GPSANDASYN051113-16932-00000000,1356974960,0,262144,1224,114.308456,30.528405
4727,14,武昌区,1223,MMC8000GPSANDASYN051113-16932-00000000,1356975130,262144,0,1224,114.303655,30.535518
6881,14,武昌区,1224,MMC8000GPSANDASYN051113-16932-00000000,1356986040,0,262144,1225,114.29603,30.554788
6211,14,武昌区,1224,MMC8000GPSANDASYN051113-16932-00000000,1356991990,262144,0,1225,114.300445,30.550423
6070,16,汉阳区,1225,MMC8000GPSANDASYN051113-16932-00000000,1356992650,0,262144,1226,114.260691,30.548161
5672,16,汉阳区,1225,MMC8000GPSANDASYN051113-16932-00000000,1356992730,262144,0,1226,114.26089,30.54587
5613,16,汉阳区,1226,MMC8000GPSANDASYN051113-16932-00000000,1356992770,0,262144,1227,114.261123,30.542661
4480,16,汉阳区,1226,MMC8000GPSANDASYN051113-16932-00000000,1356993220,262144,0,1227,114.240718,30.533178
7062,16,汉阳区,1227,MMC8000GPSANDASYN051113-16932-00000000,1356994600,0,262144,1228,114.144421,30.556636
7223,16,汉阳区,1227,MMC8000GPSANDASYN051113-16932-00000000,1356994740,262144,0,1228,114.144763,30.559388
4207,20,东西湖区,1228,MMC8000GPSANDASYN051113-16932-00000000,1356995600,0,262144,1229,114.18264,30.528956
4814,16,汉阳区,1228,MMC8000GPSANDASYN051113-16932-00000000,1356995820,262144,0,1229,114.188453,30.536596
10303,17,硚口区,1229,MMC8000GPSANDASYN051113-16932-00000000,1356996650,0,262144,1230,114.21678,30.58634
8210,16,汉阳区,1229,MMC8000GPSANDASYN051113-16932-00000000,1356997070,262144,0,1230,114.206833,30.569628
7682,16,汉阳区,1230,MMC8000GPSANDASYN051113-16932-00000000,1356997370,0,262144,1231,114.188893,30.564368
7748,16,汉阳区,1230,MMC8000GPSANDASYN051113-16932-00000000,1356997560,262144,0,1231,114.20314,30.565221
13877,18,江汉区,1231,MMC8000GPSANDASYN051113-16932-00000000,1356998170,0,262144,1232,114.250401,30.61654
10643,17,硚口区,1231,MMC8000GPSANDASYN051113-16932-00000000,1356998700,262144,0,1232,114.259255,30.588355
10495,17,硚口区,1232,MMC8000GPSANDASYN051113-16932-00000000,1356999560,0,262144,1233,114.23654,30.587805
11036,17,硚口区,1232,MMC8000GPSANDASYN051113-16932-00000000,1357000770,262144,0,1233,114.22525,30.591463
12388,18,江汉区,1233,MMC8000GPSANDASYN051113-16932-00000000,1357001140,0,262144,1234,114.247851,30.605595
6657,16,汉阳区,1233,MMC8000GPSANDASYN051113-16932-00000000,1357002590,262144,0,1234,114.24574,30.553623
4508,14,武昌区,1234,MMC8000GPSANDASYN051113-16932-00000000,1357003730,0,262144,1235,114.30926,30.53139
2357,12,洪山区,1234,MMC8000GPSANDASYN051113-16932-00000000,1357004940,262144,0,1235,114.335028,30.50974
4591,14,武昌区,1235,MMC8000GPSANDASYN051113-16932-00000000,1357005440,0,262144,1236,114.338545,30.532106
4204,14,武昌区,1235,MMC8000GPSANDASYN051113-16932-00000000,1357005600,262144,0,1236,114.340931,30.530955
4857,14,武昌区,1236,MMC8000GPSANDASYN051113-16932-00000000,1357005950,0,262144,1237,114.35004,30.533913
4967,14,武昌区,1236,MMC8000GPSANDASYN051113-16932-00000000,1357006010,262144,0,1237,114.350791,30.538286
12732,13,青山区,1237,MMC8000GPSANDASYN051113-16932-00000000,1357006790,0,262144,1238,114.417538,30.608753
14928,13,青山区,1237,MMC8000GPSANDASYN051113-16932-00000000,1357007250,262144,0,1238,114.392293,30.621681
16153,13,青山区,1238,MMC8000GPSANDASYN051113-16932-00000000,1357007840,0,262144,1239,114.397846,30.639505
16572,13,青山区,1238,MMC8000GPSANDASYN051113-16932-00000000,1357007970,262144,0,1239,114.398081,30.641881
16213,13,青山区,1239,MMC8000GPSANDASYN051113-16932-00000000,1357008370,0,262144,1240,114.421046,30.640461
16705,13,青山区,1239,MMC8000GPSANDASYN051113-16932-00000000,1357008470,262144,0,1240,114.41613,30.644636
15129,18,江汉区,1240,MMC8000GPSANDASYN051113-16932-00000000,1357010820,0,262144,1241,114.251266,30.625825
14319,18,江汉区,1240,MMC8000GPSANDASYN051113-16932-00000000,1357010950,262144,0,1241,114.253908,30.618266
9132,17,硚口区,1241,MMC8000GPSANDASYN051113-16932-00000000,1357012040,0,262144,1242,114.243386,30.577931
9369,17,硚口区,1241,MMC8000GPSANDASYN051113-16932-00000000,1357012150,262144,0,1242,114.245923,30.579321
11927,19,江岸区,1242,MMC8000GPSANDASYN051113-16932-00000000,1357012760,0,262144,1243,114.29565,30.600875
11969,18,江汉区,1242,MMC8000GPSANDASYN051113-16932-00000000,1357012820,262144,0,1243,114.292738,30.599363
8513,17,硚口区,1243,MMC8000GPSANDASYN051113-16932-00000000,1357013640,0,262144,1244,114.264811,30.572073
7029,16,汉阳区,1243,MMC8000GPSANDASYN051113-16932-00000000,1357014160,262144,0,1244,114.260388,30.557378
6184,16,汉阳区,1244,MMC8000GPSANDASYN051113-16932-00000000,1357014590,0,262144,1245,114.239641,30.548908
5950,16,汉阳区,1244,MMC8000GPSANDASYN051113-16932-00000000,1357014700,262144,0,1245,114.24262,30.548096
9407,17,硚口区,1245,MMC8000GPSANDASYN051113-16932-00000000,1357015590,0,262144,1246,114.254998,30.580123
9693,17,硚口区,1245,MMC8000GPSANDASYN051113-16932-00000000,1357015690,262144,0,1246,114.258426,30.581698
6863,14,武昌区,1246,MMC8000GPSANDASYN051113-16932-00000000,1357016550,0,262144,1247,114.346876,30.5546
6063,14,武昌区,1246,MMC8000GPSANDASYN051113-16932-00000000,1357017130,262144,0,1247,114.342441,30.548805
4016,12,洪山区,1247,MMC8000GPSANDASYN051113-16932-00000000,1357017670,0,262144,1248,114.354703,30.526916
3629,12,洪山区,1247,MMC8000GPSANDASYN051113-16932-00000000,1357017730,262144,0,1248,114.357828,30.52533
2471,12,洪山区,1248,MMC8000GPSANDASYN051113-16932-00000000,1357018410,0,262144,1249,114.417506,30.508875
2110,12,洪山区,1248,MMC8000GPSANDASYN051113-16932-00000000,1357018540,262144,0,1249,114.424346,30.508281
13015,13,青山区,1249,MMC8000GPSANDASYN051113-16932-00000000,1357019730,0,262144,1250,114.399413,30.61053
10001,14,武昌区,1249,MMC8000GPSANDASYN051113-16932-00000000,1357021610,262144,0,1250,114.360068,30.583795
17156,19,江岸区,1250,MMC8000GPSANDASYN051113-16932-00000000,1357022700,0,262144,1251,114.299886,30.663465
17158,19,江岸区,1250,MMC8000GPSANDASYN051113-16932-00000000,1357022850,262144,0,1251,114.294081,30.659146
14845,19,江岸区,1251,MMC8000GPSANDASYN051113-16932-00000000,1357023800,0,262144,1252,114.295183,30.62326
14969,19,江岸区,1251,MMC8000GPSANDASYN051113-16932-00000000,1357023910,262144,0,1252,114.293366,30.621868
7379,14,武昌区,1252,MMC8000GPSANDASYN051113-16932-00000000,1357024820,0,262144,1253,114.332376,30.560385
7304,14,武昌区,1252,MMC8000GPSANDASYN051113-16932-00000000,1357025020,262144,0,1253,114.335711,30.560053
10188,17,硚口区,1253,MMC8000GPSANDASYN051113-16932-00000000,1357026170,0,262144,1254,114.269841,30.585443
10085,17,硚口区,1253,MMC8000GPSANDASYN051113-16932-00000000,1357026240,262144,0,1254,114.265886,30.58444
6957,16,汉阳区,1254,MMC8000GPSANDASYN051113-16932-00000000,1357026940,0,262144,1255,114.246513,30.555491
6546,16,汉阳区,1254,MMC8000GPSANDASYN051113-16932-00000000,1357027440,262144,0,1255,114.25224,30.552656
